"veh_value","exposure","veh_body","veh_age","gender","area","agecat","anomaly"
5.05,0.2464065708,"SEDAN",1,"F","D",3,1
1.29,0.8843258042,"COUPE",4,"F","A",4,0
1.69,0.7446954141,"SEDAN",2,"M","C",4,0
0.81,0.8131416838,"PANVN",4,"M","A",2,0
0.45,0.6379192334,"SEDAN",4,"M","C",4,1
1.5,0.7446954141,"HBACK",4,"M","A",4,0
4.71,0.4736481862,"STNWG",1,"M","C",3,0
1.07,0.6379192334,"SEDAN",4,"F","C",4,0
3.26,0.7446954141,"STNWG",2,"M","E",4,0
6.62,0.34770705,"COUPE",3,"M","A",4,0
1.52,0.5557837098,"STNWG",4,"F","C",1,0
1.18,0.7282683094,"SEDAN",3,"M","B",4,0
1.27,0.7282683094,"SEDAN",3,"M","C",5,0
0.87,0.7282683094,"HBACK",3,"F","A",5,1
1.18,0.8076659822,"HBACK",2,"F","E",4,0
0.79,0.4736481862,"HBACK",3,"M","C",5,0
1.65,0.4134154689,"SEDAN",2,"F","D",4,0
1.89,0.6379192334,"TRUCK",2,"M","B",4,0
1.04,0.6379192334,"HBACK",3,"F","C",1,1
5.09,0.5557837098,"SEDAN",2,"F","A",4,0
0.95,0.6379192334,"HDTOP",4,"F","B",2,0
0.93,0.5612594114,"HBACK",3,"M","A",4,0
1.51,0.3696098563,"STNWG",4,"F","F",3,0
1.03,0.4380561259,"SEDAN",3,"M","B",3,1
2.03,0.9719370294,"SEDAN",1,"F","D",3,0
1.52,0.9746748802,"STNWG",4,"M","C",6,0
1.56,0.9883641341,"STNWG",2,"F","B",2,0
1.51,0.9746748802,"STNWG",4,"M","F",5,0
1.26,0.3504449008,"HBACK",2,"F","C",3,0
1.2,0.9883641342,"SEDAN",3,"M","C",3,0
1.57,0.4736481862,"SEDAN",3,"F","A",5,1
1.17,0.6516084873,"HBACK",2,"F","B",3,0
0.74,0.9883641342,"SEDAN",4,"F","A",4,0
3.61,0.1204654346,"UTE",1,"M","E",2,0
1.79,0.6488706365,"UTE",4,"F","E",3,0
2.25,0.9555099247,"TRUCK",2,"M","D",2,0
6.18,0.6598220397,"CONVT",4,"M","A",5,0
1.8353,0.6324435318,"HBACK",1,"F","E",3,1
1.72,0.9883641342,"SEDAN",2,"M","A",1,0
0.46,0.3696098563,"HBACK",4,"F","A",3,1
1.3,0.9883641341,"HBACK",2,"F","A",5,0
1.84,0.7419575633,"HBACK",2,"F","C",4,1
1.07,0.7419575633,"SEDAN",4,"M","B",4,0
1.93,0.3504449008,"HBACK",1,"F","D",6,0
0.69,0.6351813826,"HBACK",3,"M","C",4,1
3.28,0.2162902122,"STNWG",2,"F","F",1,0
1.87,0.5585215606,"SEDAN",3,"F","C",3,0
0.64,0.0136892539,"HBACK",4,"F","C",3,0
1.58,0.6351813826,"UTE",3,"F","B",5,0
1.49,0.5612594114,"HBACK",1,"F","C",4,0
2.02,0.9609856263,"HBACK",1,"F","D",3,0
2.03,0.8131416838,"STNWG",3,"M","C",3,0
3.24,0.6570841889,"SEDAN",1,"F","A",4,1
1.47,0.9500342231,"SEDAN",3,"M","B",3,0
4.15,0.6351813826,"STNWG",2,"F","D",2,0
0.74,0.6570841889,"HBACK",4,"M","B",4,0
3.26,0.5995893224,"STNWG",2,"F","C",6,0
0.69,0.6351813826,"HBACK",3,"F","A",3,0
1.74,0.8131416838,"HBACK",2,"M","B",4,0
2.61,0.6570841889,"UTE",3,"M","F",1,0
1.25,0.6269678302,"STNWG",3,"F","D",3,1
0.9,0.5995893224,"HBACK",3,"M","B",1,0
2.199,0.7419575633,"SEDAN",1,"F","B",3,0
2.299,0.9828884326,"SEDAN",1,"F","C",6,1
2.23,0.9856262834,"STNWG",2,"F","C",3,1
1.3,0.6351813826,"HBACK",2,"F","C",4,0
1.44,0.2409308693,"TRUCK",4,"M","D",2,0
1.15,0.0219028063,"HBACK",2,"M","B",3,0
1.45,0.9856262834,"SEDAN",3,"F","C",3,0
2.26,0.8898015058,"HDTOP",3,"M","A",2,0
0.79,0.5256673511,"HBACK",3,"F","D",3,0
2.89,0.0547570157,"STNWG",3,"M","F",3,0
1.29,0.8213552361,"SEDAN",3,"M","C",4,0
1.35,0.3668720055,"HBACK",1,"M","C",4,0
1.14,0.7419575633,"SEDAN",3,"M","A",4,0
1.95,0.9856262834,"SEDAN",1,"F","B",5,0
1.82,0.9856262834,"SEDAN",2,"F","C",1,0
1.81,0.8021902806,"UTE",2,"F","C",2,0
1.01,0.3668720055,"SEDAN",4,"M","A",4,0
4.01,0.9856262834,"STNWG",1,"M","B",4,0
0.93,0.4407939767,"HBACK",4,"M","B",4,0
1.97,0.9856262834,"UTE",3,"F","E",5,0
2.62,0.7337440109,"STNWG",2,"M","A",4,1
3.2,0.6488706365,"SEDAN",1,"F","A",2,1
1.58,0.9801505818,"PANVN",2,"M","A",5,0
1.79,0.8021902806,"HBACK",2,"M","B",6,0
1.75,0.6324435318,"SEDAN",2,"M","C",2,0
1.51,0.7337440109,"SEDAN",2,"M","C",5,0
1.37,0.7337440109,"HBACK",2,"F","C",1,0
1.78,0.9308692676,"HBACK",2,"F","B",4,0
1.57,0.3641341547,"HDTOP",3,"F","B",2,0
1.19,0.9801505818,"HBACK",2,"M","A",6,0
1.89,0.3641341547,"SEDAN",2,"M","C",4,0
1.82,0.9828884326,"SEDAN",2,"M","C",4,0
1.33,0.9828884326,"HBACK",3,"F","A",2,0
1.31,0.8350444901,"HBACK",1,"M","B",1,0
5.236,0.9993155373,"STNWG",1,"F","C",5,0
1.28,0.6269678302,"HBACK",2,"F","A",4,0
2.45,0.9801505818,"HBACK",2,"M","C",4,0
4.849,0.6269678302,"STNWG",1,"F","F",2,0
1.84,0.6598220397,"SEDAN",2,"F","C",6,0
0.98,0.9828884326,"SEDAN",3,"M","D",2,0
0.74,0.6570841889,"SEDAN",4,"F","A",3,0
2.32,0.6269678302,"STNWG",3,"F","C",3,0
1.58,0.6351813826,"SEDAN",1,"F","B",1,0
1.59,0.3422313484,"SEDAN",3,"M","B",2,0
1.57,0.7255304586,"SEDAN",2,"M","B",6,0
0.41,0.7255304586,"SEDAN",4,"M","C",6,1
0.73,0.7255304586,"SEDAN",4,"F","C",5,0
1.25,0.2737850787,"SEDAN",3,"F","C",3,1
0.69,0.7556468172,"HBACK",4,"F","C",3,0
0.68,0.5119780972,"HBACK",4,"F","B",2,0
4.349,0.4161533196,"UTE",1,"F","F",4,0
0.52,0.7556468172,"SEDAN",4,"F","C",3,0
1.89,0.4216290212,"HBACK",2,"M","A",1,0
1.19,0.6351813826,"STNWG",4,"M","A",2,0
0.45,0.2108145106,"SEDAN",4,"M","C",1,0
1.93,0.9801505818,"SEDAN",2,"M","C",3,0
3.51,0.0876112252,"HDTOP",2,"M","E",2,0
1.06,0.9500342231,"SEDAN",3,"F","A",2,1
2.85,0.6269678302,"STNWG",3,"M","C",4,0
1.46,0.9993155373,"SEDAN",2,"F","B",3,0
6.16,0.2902121834,"STNWG",1,"F","F",2,0
1.57,0.6269678302,"HBACK",1,"F","C",1,1
2.08,0.9609856263,"SEDAN",1,"M","B",5,1
5.02,0.3887748118,"STNWG",2,"F","A",3,0
2.38,0.6242299795,"SEDAN",1,"F","A",3,0
1.96,0.7994524298,"STNWG",3,"F","D",4,1
2.22,0.3449691992,"SEDAN",2,"F","A",2,0
1.65,0.7145790554,"SEDAN",2,"M","A",3,0
1.35,0.758384668,"HBACK",2,"F","C",3,0
2.62,0.758384668,"SEDAN",2,"F","D",5,0
1.45,0.2409308693,"SEDAN",2,"F","D",3,0
3.94,0.3613963039,"STNWG",2,"M","D",3,0
4.03,0.9801505818,"UTE",1,"M","B",3,0
2.61,0.4517453799,"STNWG",3,"M","A",4,0
0.96,0.1149897331,"HBACK",3,"F","D",2,0
1.41,0.6543463381,"HBACK",1,"F","B",3,0
3.22,0.9801505818,"STNWG",1,"M","B",5,0
1.8,0.7282683094,"SEDAN",2,"F","B",4,1
2.07,0.9801505818,"SEDAN",3,"M","A",2,0
0.7,0.3613963039,"UTE",4,"M","B",5,0
0.72,0.0574948665,"HBACK",4,"F","A",3,1
0.82,0.7282683094,"HBACK",4,"F","C",1,0
1.68,0.3504449008,"HBACK",3,"F","C",4,0
5.236,0.9801505818,"STNWG",1,"F","D",4,0
0.7,0.1013004791,"SEDAN",4,"F","B",5,0
1.42,0.6242299795,"HBACK",1,"F","C",4,0
0.47,0.9993155373,"SEDAN",4,"M","C",4,0
4.71,0.3093771389,"TRUCK",1,"M","C",1,0
4.65,0.501026694,"STNWG",1,"M","D",2,0
0.82,0.6160164271,"HBACK",3,"F","C",1,0
1.45,0.6242299795,"SEDAN",2,"F","C",2,0
2.06,0.6242299795,"STNWG",1,"F","E",3,0
1.28,0.6242299795,"STNWG",3,"M","B",2,0
0.9,0.205338809,"SEDAN",3,"M","B",2,1
1.23,0.4325804244,"STNWG",4,"F","A",6,0
1.32,0.4298425736,"SEDAN",3,"F","C",3,1
0.42,0.977412731,"SEDAN",4,"M","A",4,0
3.01,0.5694729637,"STNWG",3,"M","A",3,0
3.81,0.4298425736,"STNWG",3,"M","C",6,0
0.82,0.4709103354,"HBACK",4,"F","D",2,0
0.71,0.4271047228,"SEDAN",4,"F","B",3,0
0.7,0.9993155373,"STNWG",4,"M","A",1,0
1.98,0.3394934976,"HBACK",2,"M","A",1,1
0.68,0.4325804244,"HBACK",4,"F","E",3,0
2.29,0.5667351129,"SEDAN",2,"F","A",4,0
2.46,0.9883641342,"SEDAN",1,"F","B",6,1
2.66,0.5722108145,"STNWG",2,"F","D",1,0
0.7,0.5776865161,"STNWG",4,"M","A",1,0
2.11,0.9828884326,"SEDAN",2,"M","C",5,0
5.236,0.8350444901,"STNWG",1,"M","D",3,0
1.05,0.9993155373,"SEDAN",4,"F","A",4,0
0.73,0.9856262834,"HBACK",4,"F","C",6,0
0.8,0.9856262834,"HBACK",4,"M","C",2,0
1.54,0.9856262834,"SEDAN",2,"F","E",2,0
1.16,0.5475701574,"STNWG",4,"F","C",4,0
1.07,0.0027378508,"SEDAN",3,"F","D",4,0
4.22,0.34770705,"STNWG",2,"M","B",3,0
1.06,0.0246406571,"HBACK",3,"M","A",4,1
0.88,0.3586584531,"SEDAN",3,"F","D",4,0
1.33,0.4517453799,"HBACK",2,"F","E",3,0
3.86,0.1587953457,"UTE",1,"F","A",4,0
2.75,0.3586584531,"STNWG",1,"F","B",4,1
1.428,0.5639972621,"HBACK",1,"F","C",1,0
2.04,0.424366872,"HBACK",1,"F","D",3,1
1.21,0.6160164271,"HBACK",2,"F","D",3,0
3.52,0.34770705,"STNWG",2,"M","C",4,0
2.66,0.6406570842,"TRUCK",3,"M","C",1,0
1.09,0.9719370294,"SEDAN",3,"M","E",2,0
3.22,0.3504449008,"SEDAN",1,"F","B",4,0
1,0.5776865161,"SEDAN",3,"M","C",6,0
2.14,0.6516084873,"SEDAN",2,"F","C",4,0
1.6,0.6516084873,"SEDAN",2,"F","A",4,1
3.59,0.9719370294,"STNWG",2,"M","A",2,0
5.6,0.4654346338,"STNWG",2,"M","E",1,0
2.49,0.424366872,"SEDAN",1,"M","C",3,1
2.89,0.4271047228,"STNWG",2,"F","F",4,0
1.57,0.9719370294,"HBACK",2,"M","A",5,0
1,0.3285420945,"HBACK",3,"M","B",4,0
1.81,0.6406570842,"HBACK",2,"M","C",2,0
1.83,0.6406570842,"SEDAN",3,"F","D",2,0
1.15,0.6406570842,"HBACK",4,"M","A",4,0
3.75,0.6406570842,"TRUCK",2,"M","E",3,0
1.87,0.6214921287,"SEDAN",1,"F","A",3,1
1.89,0.9664613279,"SEDAN",2,"F","E",3,0
1.56,0.5749486653,"SEDAN",3,"F","A",5,0
1.5643,0.6214921287,"HBACK",1,"M","C",2,1
1.26,0.6214921287,"HBACK",2,"F","A",2,0
1.37,0.5311430527,"HBACK",1,"F","B",4,1
0.76,0.7885010267,"PANVN",4,"F","A",4,0
1.07,0.9664613279,"HBACK",3,"F","B",3,0
0.5,0.0547570157,"SEDAN",4,"F","C",5,0
1.52,0.9883641342,"STNWG",4,"M","C",4,0
4.79,0.5776865161,"STNWG",2,"M","C",4,0
1.19,0.8788501027,"SEDAN",3,"F","E",3,0
0.29,0.2737850787,"SEDAN",4,"M","A",4,0
9.5,0.9445585216,"SEDAN",3,"F","A",3,0
2.02,0.6488706365,"SEDAN",1,"F","A",6,0
2.02,0.9691991786,"HBACK",1,"M","A",4,0
2.95,0.6187542779,"STNWG",3,"M","D",2,0
1.14,0.4216290212,"HBACK",2,"F","D",2,0
3.02,0.6187542779,"TRUCK",2,"M","B",5,0
0.8,0.6187542779,"HBACK",3,"F","D",3,0
3.66,0.3504449008,"STNWG",3,"M","C",3,0
1.6,0.5941136208,"SEDAN",1,"M","C",5,0
2.86,0.9691991786,"STNWG",1,"M","C",2,0
1.23,0.8980150582,"HBACK",2,"M","C",3,0
1.7,0.6516084873,"MCARA",4,"M","C",4,0
1.43,0.9691991786,"COUPE",4,"M","B",6,0
1.65,0.9691991786,"UTE",4,"M","E",2,0
1.87,0.5722108145,"SEDAN",1,"F","A",1,0
1.85,0.3915126626,"STNWG",3,"M","A",2,0
2.9,0.9691991786,"STNWG",3,"F","A",2,0
1.91,0.5804243669,"STNWG",4,"F","B",4,1
3.79,0.9993155373,"STNWG",2,"M","A",6,0
1.92,0.1861738535,"SEDAN",2,"F","C",5,0
1.77,0.7227926078,"HBACK",2,"M","E",6,0
1.13,0.3504449008,"HBACK",2,"M","B",4,1
1.44,0.9993155373,"TRUCK",4,"F","F",3,0
0.46,0.9664613278,"SEDAN",4,"F","B",3,0
0.46,0.34770705,"HBACK",4,"F","B",2,1
1.74,0.9664613279,"HBACK",2,"M","B",5,0
2.35,0.720054757,"SEDAN",1,"F","B",6,0
0.45,0.720054757,"HBACK",4,"M","C",6,0
4.25,0.720054757,"STNWG",2,"F","B",4,0
1.84,0.7145790554,"HBACK",2,"F","A",2,0
2.16,0.720054757,"SEDAN",3,"M","C",4,0
0.58,0.5503080082,"SEDAN",4,"F","C",5,0
1.84,0.720054757,"HBACK",2,"F","D",6,0
1.74,0.7145790554,"SEDAN",2,"M","B",1,0
1.93,0.720054757,"SEDAN",2,"M","D",6,0
2.74,0.3778234086,"UTE",2,"M","C",3,0
1.62,0.7145790554,"SEDAN",2,"M","C",6,0
0.27,0.2737850787,"HBACK",4,"F","F",5,0
0.7,0.7145790554,"STNWG",4,"F","A",4,0
1.05,0.720054757,"STNWG",3,"M","A",5,0
1.8,0.6543463381,"STNWG",4,"M","C",3,0
0.71,0.7145790554,"HBACK",4,"F","C",5,0
0.8,0.720054757,"HBACK",3,"M","A",5,1
0.8,0.7173169062,"HBACK",3,"M","C",3,0
1.46,0.5119780972,"UTE",4,"M","E",2,0
5.553,0.8459958932,"STNWG",1,"F","C",5,0
1.22,0.9993155373,"HBACK",3,"F","C",4,0
0.38,0.9664613279,"SEDAN",4,"M","D",5,1
1.53,0.6488706365,"SEDAN",3,"M","C",4,0
4.16,0.9472963723,"STNWG",1,"M","B",5,1
1.6835,0.9637234771,"HBACK",1,"F","A",2,0
3.98,0.629705681,"STNWG",2,"M","F",2,0
1.79,0.6543463381,"SEDAN",2,"M","B",1,0
1.7,0.9034907598,"SEDAN",3,"F","E",3,0
0.35,0.9664613279,"SEDAN",4,"M","F",5,0
0.7,0.9664613279,"SEDAN",4,"M","D",3,0
1.86,0.3997262149,"SEDAN",1,"F","C",1,0
1.64,0.6516084873,"HBACK",2,"F","A",5,0
0.73,0.6652977413,"SEDAN",4,"F","B",4,0
4.45,0.9637234771,"STNWG",1,"M","A",4,0
2.03,0.3750855578,"STNWG",3,"F","A",2,0
2.56,0.6543463381,"UTE",2,"F","C",2,0
2.79,0.9993155373,"HDTOP",3,"M","C",5,0
1.76,0.7118412046,"SEDAN",2,"M","D",4,0
0.37,0.0547570157,"HBACK",4,"F","C",3,0
1.76,0.2381930185,"HBACK",1,"F","C",4,0
1.02,0.7638603696,"HBACK",3,"F","A",4,1
2.75,0.3449691992,"SEDAN",1,"F","A",4,0
0.83,0.2327173169,"HBACK",4,"M","D",3,0
0.34,0.5201916495,"PANVN",4,"F","D",4,0
2.83,0.2299794661,"STNWG",2,"M","A",5,1
1.77,0.7665982204,"HBACK",3,"F","A",3,0
1.59,0.7118412046,"SEDAN",3,"F","E",5,0
1.85,0.7611225188,"SEDAN",3,"F","A",3,1
1.5,0.1752224504,"SEDAN",3,"F","B",2,0
0.89,0.2354551677,"HBACK",3,"M","A",3,0
3.55,0.7118412047,"STNWG",2,"F","A",2,0
3.94,0.3942505133,"STNWG",2,"M","A",3,0
1.56,0.681724846,"SEDAN",2,"M","C",4,0
1.86,0.2874743326,"STNWG",4,"M","B",3,1
1.98,0.0191649555,"HBACK",1,"M","B",4,0
1.26,0.3449691992,"HBACK",2,"F","A",3,1
1.96,0.0492813142,"SEDAN",2,"M","C",3,1
1.1,0.6543463381,"SEDAN",3,"M","C",3,0
1.86,0.3449691992,"SEDAN",1,"F","C",2,0
1.44,0.34770705,"HBACK",2,"F","B",3,0
3.45,0.9609856263,"HDTOP",2,"M","B",1,0
0.62,0.4188911704,"STNWG",4,"M","B",6,0
0.66,0.076659822,"HBACK",4,"F","C",4,0
1.33,0.2902121834,"HBACK",2,"M","B",3,0
1.92,0.1067761807,"SEDAN",2,"M","C",6,0
1.82,0.5804243669,"HBACK",2,"F","D",6,0
1.5,0.6379192334,"HBACK",1,"F","B",6,1
0.76,0.2929500342,"SEDAN",4,"F","A",5,1
0.89,0.5804243669,"HBACK",3,"M","B",2,0
1.28,0.5804243669,"HBACK",4,"F","C",4,0
1.35,0.4188911704,"HBACK",2,"F","B",3,0
1.13,0.3531827515,"HBACK",2,"F","A",3,1
4.79,0.4188911704,"STNWG",2,"M","B",4,0
3.08,0.9637234771,"UTE",3,"F","F",3,0
2.05,0.6078028747,"SEDAN",1,"F","F",4,0
0.98,0.038329911,"SEDAN",3,"F","A",2,1
2.49,0.9993155373,"STNWG",1,"F","A",2,0
1.89,0.9828884326,"HBACK",2,"F","A",1,0
1.37,0.3559206023,"STNWG",4,"M","B",6,0
4.39,0.7063655031,"STNWG",2,"F","C",4,0
2.76,0.9637234771,"STNWG",1,"M","C",5,0
3.73,0.6269678302,"STNWG",2,"M","B",3,0
2.19,0.9938398357,"UTE",3,"M","E",3,0
0.58,0.7775496235,"SEDAN",4,"F","C",3,0
1.43,0.6516084873,"TRUCK",3,"M","C",1,0
2.98,0.424366872,"STNWG",1,"F","D",2,0
0.83,0.977412731,"SEDAN",4,"F","B",3,1
1.74,0.7091033539,"HBACK",2,"F","A",4,0
1.42,0.7091033539,"SEDAN",3,"F","A",6,0
1.71,0.7091033539,"SEDAN",2,"F","D",4,0
0.91,0.2902121834,"HBACK",3,"F","D",6,0
0.54,0.7091033539,"HBACK",4,"F","B",6,0
4.11,0.5420944558,"STNWG",2,"M","B",4,0
0.99,0.7091033539,"TRUCK",3,"M","E",5,1
3.28,0.7091033539,"UTE",1,"F","E",3,0
4.7,0.7091033539,"STNWG",1,"F","D",3,0
0.61,0.4052019165,"STNWG",4,"M","C",4,0
2.47,0.2902121834,"HDTOP",3,"F","D",4,0
1.69,0.7091033539,"UTE",2,"F","A",2,1
1.79,0.6379192334,"STNWG",4,"F","A",2,0
0.31,0.2299794661,"HBACK",4,"F","B",3,0
2.66,0.9993155373,"TRUCK",3,"M","F",3,0
3.62,0.9609856263,"UTE",1,"M","D",5,0
0.46,0.2792607803,"COUPE",4,"F","A",2,1
1.36,0.9993155373,"HBACK",2,"F","C",4,0
1.84,0.4161533196,"SEDAN",1,"M","B",3,0
0.46,0.4161533196,"SEDAN",4,"F","A",3,0
2.86,0.4161533196,"HDTOP",3,"M","D",6,0
1.98,0.5831622177,"SEDAN",2,"M","D",5,0
1.37,0.7091033539,"HBACK",2,"F","C",1,1
1.22,0.9993155373,"HBACK",3,"F","D",6,0
0.75,0.9609856263,"UTE",4,"M","E",4,0
0.43,0.9993155373,"SEDAN",4,"F","B",5,0
3.77,0.9609856263,"STNWG",2,"F","F",6,0
0.59,0.8186173853,"SEDAN",4,"F","C",4,0
2.12,0.9801505818,"SEDAN",2,"F","A",4,0
1,0.6899383984,"HBACK",3,"F","A",2,0
2.41,0.9089664613,"SEDAN",1,"F","B",3,0
2.64,0.3367556468,"STNWG",3,"F","F",2,0
2.44,0.9993155373,"SEDAN",1,"M","D",6,0
1.96,0.9993155373,"SEDAN",2,"M","E",6,0
1.17,0.6351813826,"HBACK",2,"F","B",2,0
1.84,0.9993155373,"COUPE",3,"M","B",4,0
2.65,0.9993155373,"STNWG",4,"M","B",3,0
2.66,0.9993155373,"SEDAN",1,"F","D",5,0
1.45,0.9089664613,"UTE",4,"F","E",2,0
1.58,0.9993155373,"HBACK",3,"F","B",4,1
0.86,0.6351813826,"SEDAN",4,"F","A",4,0
4.18,0.3504449008,"STNWG",2,"F","F",3,0
1.69,0.9609856263,"STNWG",4,"F","D",2,0
2.78,0.7091033539,"STNWG",3,"M","E",2,0
2.22,0.9993155373,"STNWG",4,"M","E",2,0
5.71,0.9609856263,"STNWG",1,"M","D",6,0
3.01,0.9801505818,"SEDAN",1,"F","A",1,0
1.65,0.9801505818,"SEDAN",2,"F","A",3,0
3.78,0.3367556468,"STNWG",2,"F","E",2,0
2.53,0.6543463381,"STNWG",2,"M","A",2,0
1.16,0.3531827515,"SEDAN",3,"F","A",3,1
1.08,0.0164271047,"SEDAN",2,"M","C",1,1
4.5,0.9746748802,"STNWG",1,"M","C",4,0
2.18,0.7885010267,"SEDAN",2,"M","C",4,0
1.49,0.3258042437,"HBACK",3,"F","B",1,0
2.27,0.8377823409,"UTE",2,"M","A",2,0
0.5,0.4134154689,"SEDAN",4,"F","C",5,0
1.57,0.7830253251,"HBACK",2,"F","B",4,1
1.28,0.4325804244,"HBACK",2,"F","B",2,0
1.29,0.5311430527,"HBACK",2,"F","B",2,0
6,0.6598220397,"COUPE",1,"M","A",3,0
2.5,0.9828884326,"SEDAN",2,"M","D",3,0
1.01,0.9582477755,"SEDAN",3,"F","A",2,1
0.38,0.8049281314,"SEDAN",4,"F","C",4,1
1.32,0.9965776865,"HBACK",3,"F","B",2,0
1.68,0.6160164271,"HBACK",2,"F","C",3,0
4.49,0.9993155373,"STNWG",1,"M","A",1,0
0.69,0.9965776865,"HBACK",4,"F","B",5,1
1.68,0.9965776865,"SEDAN",2,"M","B",3,1
1.78,0.8980150582,"SEDAN",3,"F","C",4,0
0.75,0.2080766598,"TRUCK",3,"M","A",1,0
4.56,0.2929500342,"STNWG",1,"F","F",2,0
2.4,0.9144421629,"STNWG",4,"M","B",4,0
1.9,0.1806981519,"SEDAN",2,"M","A",3,0
1.35,0.0876112252,"HBACK",3,"M","C",6,0
1.26,0.6160164271,"SEDAN",3,"F","D",3,0
0.6,0.1615331964,"PANVN",4,"M","C",3,0
1.1,0.6160164271,"UTE",4,"M","A",3,0
1.93,0.6570841889,"SEDAN",2,"F","A",5,0
0.5,0.6160164271,"HBACK",4,"F","C",4,0
2.92,0.1889117043,"SEDAN",1,"F","D",5,0
1.47,0.7748117728,"STNWG",3,"F","B",3,0
0.44,0.2819986311,"SEDAN",4,"F","D",4,1
0.92,0.629705681,"STNWG",4,"M","B",5,0
4.56,0.2819986311,"STNWG",2,"M","C",5,0
1.64,0.629705681,"UTE",4,"M","D",2,0
1.03,0.5694729637,"HBACK",3,"F","F",5,0
1,0.2929500342,"STNWG",4,"F","C",1,0
2.66,0.9993155373,"TRUCK",3,"M","F",2,0
2.08,0.2984257358,"SEDAN",3,"F","C",4,1
1.73,0.3394934976,"SEDAN",2,"M","D",4,1
3.93,0.1916495551,"STNWG",2,"M","E",4,0
1.59,0.629705681,"SEDAN",3,"F","D",6,0
1.29,0.6598220397,"HBACK",2,"F","A",3,0
1.36,0.2765229295,"HBACK",1,"F","A",5,0
1.56,0.3696098563,"STNWG",4,"F","A",3,0
2.74,0.0355920602,"STNWG",3,"M","F",3,1
1.86,0.9500342231,"HBACK",3,"M","A",1,0
1.64,0.6078028747,"SEDAN",2,"F","A",2,0
4.33,0.5941136208,"STNWG",2,"M","C",5,0
1.13,0.2409308693,"SEDAN",4,"M","C",4,0
1.35,0.3394934976,"HBACK",1,"F","D",5,1
1.71,0.9500342231,"TRUCK",1,"F","F",3,0
1.19,0.9144421629,"UTE",3,"M","B",5,0
2.17,0.7036276523,"STNWG",2,"M","B",3,0
1.1,0.7830253251,"HBACK",3,"M","B",6,0
4.28,0.1889117043,"STNWG",2,"M","B",2,0
1.34,0.7063655031,"SEDAN",3,"M","C",4,0
2.71,0.3011635866,"SEDAN",1,"F","E",4,1
1.42,0.6899383984,"HBACK",3,"F","A",3,0
5.3,0.6242299795,"STNWG",2,"M","F",4,0
1.08,0.6078028747,"UTE",4,"F","E",1,0
1.41,0.9144421629,"COUPE",3,"F","A",1,0
6.56,0.9500342231,"STNWG",1,"M","F",5,0
2.16,0.6680355921,"SEDAN",1,"F","C",2,0
0.89,0.6078028747,"STNWG",4,"F","C",3,0
2.56,0.7036276523,"SEDAN",2,"F","A",4,1
1.5,0.7036276523,"HBACK",3,"F","B",5,0
0.8,0.4134154689,"HBACK",4,"M","B",6,1
1.13,0.4079397673,"STNWG",3,"M","A",4,0
2.12,0.1177275838,"HBACK",2,"M","B",4,0
1.56,0.4134154689,"SEDAN",2,"M","C",5,0
1.44,0.9938398357,"SEDAN",3,"F","A",4,0
1.81,0.9500342231,"UTE",4,"M","A",4,0
1.21,0.5886379192,"SEDAN",3,"F","A",5,0
1.99,0.5886379192,"SEDAN",2,"F","D",5,0
0.92,0.0054757016,"HBACK",3,"F","B",4,0
1.33,0.9938398357,"STNWG",4,"M","A",4,1
1.36,0.9938398357,"SEDAN",3,"F","C",6,0
3.71,0.9993155373,"STNWG",3,"F","A",3,0
0.93,0.9993155373,"HBACK",3,"M","C",4,0
2.95,0.9938398357,"STNWG",3,"F","A",3,0
2.91,0.9993155373,"UTE",2,"M","D",1,1
0.39,0.4134154689,"SEDAN",4,"F","D",3,0
1.01,0.4134154689,"SEDAN",3,"F","C",3,0
1.33,0.4079397673,"STNWG",4,"M","B",3,0
1.18,0.4134154689,"SEDAN",3,"F","C",4,0
2.5,0.8925393566,"STNWG",3,"M","F",3,0
1.01,0.6078028747,"HBACK",2,"M","C",4,1
1.18,0.2491444216,"SEDAN",3,"F","D",4,0
1.79,0.7036276523,"STNWG",4,"M","A",4,0
2.36,0.9472963723,"UTE",3,"F","C",4,0
1.11,0.9472963723,"UTE",4,"M","B",5,0
1.37,0.6078028747,"HBACK",2,"M","D",5,0
2.61,0.7830253251,"STNWG",2,"M","F",3,0
1.74,0.7036276523,"HBACK",2,"F","E",4,1
2.4,0.6707734428,"STNWG",4,"M","D",1,0
1.45,0.7036276523,"STNWG",3,"M","A",1,1
0.96,0.0438056126,"HBACK",3,"F","B",5,0
2.89,0.7063655031,"HDTOP",3,"M","A",3,0
2.36,0.4216290212,"STNWG",3,"M","D",4,0
1.72,0.7036276523,"HBACK",2,"F","A",3,1
2.55,0.4161533196,"STNWG",3,"F","D",3,1
1.99,0.6707734428,"PANVN",2,"M","A",1,0
1.835,0.6598220397,"HBACK",1,"F","D",2,0
1.57,0.9472963723,"HBACK",2,"F","A",2,0
0.37,0.9911019849,"HBACK",4,"F","B",4,1
1.41,0.9911019849,"SEDAN",3,"M","C",5,0
1.52,0.9911019849,"STNWG",4,"F","B",4,0
2.46,0.9911019849,"SEDAN",1,"M","C",4,0
1.399,0.9993155373,"HBACK",1,"M","B",4,0
0.6,0.7008898015,"SEDAN",4,"F","A",6,0
4.64,0.076659822,"STNWG",1,"F","F",2,0
0.81,0.7748117728,"HBACK",3,"F","C",4,0
